Begin Date,Begin Time,End Date,End Time,Alarm Tag,Alarm Id,Alarm Type,Alarm Priority,Description
12/3/2016,20:00:01,12/3/2016,20:01:51,AlarmRateRamp|1000,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:56:43,12/3/2016,22:57:01,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:56:46,12/3/2016,22:57:01,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:56:49,12/3/2016,22:57:01,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:56:52,12/3/2016,22:57:01,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:56:55,12/3/2016,22:57:01,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:56:58,12/3/2016,22:57:01,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:57:02,12/3/2016,22:57:20,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:57:05,12/3/2016,22:57:20,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:57:08,12/3/2016,22:57:20,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:57:11,12/3/2016,22:57:20,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:57:14,12/3/2016,22:57:20,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:57:17,12/3/2016,22:57:20,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:57:21,12/3/2016,22:57:39,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:57:24,12/3/2016,22:57:39,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:57:27,12/3/2016,22:57:39,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:57:30,12/3/2016,22:57:39,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:57:33,12/3/2016,22:57:39,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:57:36,12/3/2016,22:57:39,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:57:40,12/3/2016,22:57:58,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:57:43,12/3/2016,22:57:58,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:57:46,12/3/2016,22:57:58,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:57:49,12/3/2016,22:57:58,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:57:52,12/3/2016,22:57:58,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:57:55,12/3/2016,22:57:58,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:57:59,12/3/2016,22:58:17,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:58:02,12/3/2016,22:58:17,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:58:05,12/3/2016,22:58:17,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:58:08,12/3/2016,22:58:17,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:58:11,12/3/2016,22:58:17,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:58:14,12/3/2016,22:58:17,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:58:18,12/3/2016,22:58:36,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:58:21,12/3/2016,22:58:36,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:58:24,12/3/2016,22:58:36,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:58:27,12/3/2016,22:58:36,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:58:30,12/3/2016,22:58:36,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:58:33,12/3/2016,22:58:36,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:58:37,12/3/2016,22:58:55,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:58:40,12/3/2016,22:58:55,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:58:43,12/3/2016,22:58:55,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:58:46,12/3/2016,22:58:55,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:58:49,12/3/2016,22:58:55,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:58:52,12/3/2016,22:58:55,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:58:56,12/3/2016,22:59:14,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:58:59,12/3/2016,22:59:14,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:59:02,12/3/2016,22:59:14,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:59:05,12/3/2016,22:59:14,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:59:08,12/3/2016,22:59:14,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:59:11,12/3/2016,22:59:14,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:59:15,12/3/2016,22:59:33,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:59:18,12/3/2016,22:59:33,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:59:21,12/3/2016,22:59:33,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:59:24,12/3/2016,22:59:33,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:59:27,12/3/2016,22:59:33,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:59:30,12/3/2016,22:59:33,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:59:34,12/3/2016,22:59:52,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:59:37,12/3/2016,22:59:52,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:59:40,12/3/2016,22:59:52,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:59:43,12/3/2016,22:59:52,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:59:46,12/3/2016,22:59:52,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:59:49,12/3/2016,22:59:52,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:59:53,12/3/2016,23:00:11,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:59:56,12/3/2016,23:00:11,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:59:59,12/3/2016,23:00:11,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,23:00:02,12/3/2016,23:00:11,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,23:00:05,12/3/2016,23:00:11,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,23:00:08,12/3/2016,23:00:11,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,23:00:12,12/3/2016,23:00:29,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,23:00:15,12/3/2016,23:00:29,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,23:00:18,12/3/2016,23:00:29,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,23:00:21,12/3/2016,23:00:29,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,23:00:24,12/3/2016,23:00:29,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,23:00:27,12/3/2016,23:00:29,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,23:00:30,12/3/2016,23:00:47,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,23:00:33,12/3/2016,23:00:47,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,23:00:36,12/3/2016,23:00:47,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,23:00:39,12/3/2016,23:00:47,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,23:00:42,12/3/2016,23:00:47,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,23:00:45,12/3/2016,23:00:47,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,23:00:48,12/3/2016,23:01:05,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,23:00:51,12/3/2016,23:01:05,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,23:00:54,12/3/2016,23:01:05,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,23:00:57,12/3/2016,23:01:05,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,23:01:00,12/3/2016,23:01:05,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,23:01:03,12/3/2016,23:01:05,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,23:01:06,12/3/2016,23:01:23,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,23:01:09,12/3/2016,23:01:23,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,23:01:12,12/3/2016,23:01:23,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,23:01:15,12/3/2016,23:01:23,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,23:01:18,12/3/2016,23:01:23,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,23:01:21,12/3/2016,23:01:23,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,23:01:24,12/3/2016,23:01:41,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,23:01:27,12/3/2016,23:01:41,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,23:01:30,12/3/2016,23:01:41,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,23:01:33,12/3/2016,23:01:41,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,23:01:36,12/3/2016,23:01:41,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,23:01:39,12/3/2016,23:01:41,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,23:01:42,12/3/2016,23:01:59,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,23:01:45,12/3/2016,23:01:59,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,23:01:48,12/3/2016,23:01:59,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,23:01:51,12/3/2016,23:01:59,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,23:01:54,12/3/2016,23:01:59,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,23:01:57,12/3/2016,23:01:59,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,23:02:00,12/3/2016,23:02:17,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,23:02:03,12/3/2016,23:02:17,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,23:02:06,12/3/2016,23:02:17,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,23:02:09,12/3/2016,23:02:17,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,23:02:12,12/3/2016,23:02:17,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,23:02:15,12/3/2016,23:02:17,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,23:02:18,12/3/2016,23:02:35,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,23:02:21,12/3/2016,23:02:35,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,23:02:24,12/3/2016,23:02:35,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,23:02:27,12/3/2016,23:02:35,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,23:02:30,12/3/2016,23:02:35,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,23:02:33,12/3/2016,23:02:35,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,23:02:36,12/3/2016,23:02:53,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,23:02:39,12/3/2016,23:02:53,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,23:02:42,12/3/2016,23:02:53,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,23:02:45,12/3/2016,23:02:53,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,23:02:48,12/3/2016,23:02:53,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,23:02:51,12/3/2016,23:02:53,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,23:02:54,12/3/2016,23:03:11,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,23:02:57,12/3/2016,23:03:11,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,23:03:00,12/3/2016,23:03:11,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,23:03:03,12/3/2016,23:03:11,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,23:03:06,12/3/2016,23:03:11,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,23:03:09,12/3/2016,23:03:11,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,23:03:12,12/3/2016,23:03:29,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,23:03:15,12/3/2016,23:03:29,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,23:03:18,12/3/2016,23:03:29,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,23:03:21,12/3/2016,23:03:29,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,23:03:24,12/3/2016,23:03:29,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,23:03:27,12/3/2016,23:03:29,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,23:03:30,12/3/2016,23:03:47,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,23:03:33,12/3/2016,23:03:47,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,23:03:36,12/3/2016,23:03:47,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,23:03:39,12/3/2016,23:03:47,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,23:03:42,12/3/2016,23:03:47,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,23:03:45,12/3/2016,23:03:47,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,23:03:48,12/3/2016,23:04:05,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,23:03:51,12/3/2016,23:04:05,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,23:03:54,12/3/2016,23:04:05,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,23:03:57,12/3/2016,23:04:05,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,23:04:00,12/3/2016,23:04:05,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,23:04:03,12/3/2016,23:04:05,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,23:04:06,12/3/2016,23:04:23,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,23:04:09,12/3/2016,23:04:23,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,23:04:12,12/3/2016,23:04:23,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,23:04:15,12/3/2016,23:04:23,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,23:04:18,12/3/2016,23:04:23,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,23:04:21,12/3/2016,23:04:23,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,23:04:24,12/3/2016,23:04:41,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,23:04:27,12/3/2016,23:04:41,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,23:04:30,12/3/2016,23:04:41,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,23:04:33,12/3/2016,23:04:41,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,23:04:36,12/3/2016,23:04:41,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,23:04:39,12/3/2016,23:04:41,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,23:04:42,12/3/2016,23:04:59,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,23:04:45,12/3/2016,23:04:59,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,23:04:48,12/3/2016,23:04:59,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,23:04:51,12/3/2016,23:04:59,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,23:04:54,12/3/2016,23:04:59,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,23:04:57,12/3/2016,23:04:59,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,23:05:00,12/3/2016,23:05:17,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,23:05:03,12/3/2016,23:05:17,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,23:05:06,12/3/2016,23:05:17,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,23:05:09,12/3/2016,23:05:17,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,23:05:12,12/3/2016,23:05:17,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,23:05:15,12/3/2016,23:05:17,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,23:05:18,12/3/2016,23:05:35,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,23:05:21,12/3/2016,23:05:35,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,23:05:24,12/3/2016,23:05:35,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,23:05:27,12/3/2016,23:05:35,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,23:05:30,12/3/2016,23:05:35,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,23:05:33,12/3/2016,23:05:35,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,23:05:36,12/3/2016,23:05:53,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,23:05:39,12/3/2016,23:05:53,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,23:05:42,12/3/2016,23:05:53,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,23:05:45,12/3/2016,23:05:53,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,23:05:48,12/3/2016,23:05:53,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,23:05:51,12/3/2016,23:05:53,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,23:05:54,12/3/2016,23:06:11,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,23:05:57,12/3/2016,23:06:11,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,23:06:00,12/3/2016,23:06:11,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,23:06:03,12/3/2016,23:06:11,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,23:06:06,12/3/2016,23:06:11,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,23:06:09,12/3/2016,23:06:11,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,23:06:12,12/3/2016,23:06:29,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,23:06:15,12/3/2016,23:06:29,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,23:06:18,12/3/2016,23:06:29,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,23:06:21,12/3/2016,23:06:29,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,23:06:24,12/3/2016,23:06:29,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,23:06:27,12/3/2016,23:06:29,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,23:06:30,12/3/2016,23:06:47,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,23:06:33,12/3/2016,23:06:47,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,23:06:36,12/3/2016,23:06:47,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,23:06:39,12/3/2016,23:06:47,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,23:06:42,12/3/2016,23:06:47,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,23:06:45,12/3/2016,23:06:47,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,23:06:48,12/3/2016,23:07:05,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,23:06:51,12/3/2016,23:07:05,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,23:06:54,12/3/2016,23:07:05,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,23:06:57,12/3/2016,23:07:05,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,23:07:00,12/3/2016,23:07:05,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,23:07:03,12/3/2016,23:07:05,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,23:07:06,12/3/2016,23:07:23,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,23:07:09,12/3/2016,23:07:23,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,23:07:12,12/3/2016,23:07:23,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,23:07:15,12/3/2016,23:07:23,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,23:07:18,12/3/2016,23:07:23,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,23:07:21,12/3/2016,23:07:23,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,23:07:24,12/3/2016,23:07:41,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,23:07:27,12/3/2016,23:07:41,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,23:07:30,12/3/2016,23:07:41,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,23:07:33,12/3/2016,23:07:41,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,23:07:36,12/3/2016,23:07:41,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,23:07:39,12/3/2016,23:07:41,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
